city_name	county_name	proper_id
黄冈市	罗田县	421123
黄冈市	英山县	421124
黄冈市	浠水县	421125
黄冈市	蕲春县	421126
黄冈市	黄梅县	421127
黄冈市	麻城市	421181
黄冈市	武穴市	421182
咸宁市	咸安区	421200
咸宁市	嘉鱼县	421221
咸宁市	通城县	421222
咸宁市	崇阳县	421223
咸宁市	通山县	421224
咸宁市	赤壁市	421281
随州市	曾都区	421300
随州市	随县	421321
随州市	广水市	421381
恩施土家族苗族自治州	恩施市	422800
恩施土家族苗族自治州	利川市	422800
恩施土家族苗族自治州	建始县	422822
恩施土家族苗族自治州	巴东县	422823
恩施土家族苗族自治州	宣恩县	422825
恩施土家族苗族自治州	咸丰县	422826
恩施土家族苗族自治州	来凤县	422827
恩施土家族苗族自治州	鹤峰县	422828
仙桃市	仙桃市	429004
潜江市	潜江市	429005
天门市	天门市	429006
神农架林区	神农架林区	429021
长沙市	芙蓉区	430100
长沙市	天心区	430100
长沙市	岳麓区	430100
长沙市	开福区	430100
长沙市	雨花区	430100
长沙市	望城区	430100
长沙市	长沙县	430121
长沙市	浏阳市	430181
长沙市	宁乡市	430182
株洲市	荷塘区	430200
株洲市	芦淞区	430200
株洲市	石峰区	430200
株洲市	天元区	430200
株洲市	渌口区	430200
株洲市	攸县	430223
株洲市	茶陵县	430224
株洲市	炎陵县	430225
株洲市	醴陵市	430281
湘潭市	雨湖区	430300
湘潭市	岳塘区	430300
湘潭市	湘潭县	430321
湘潭市	湘乡市	430381
湘潭市	韶山市	430382
衡阳市	珠晖区	430400
衡阳市	雁峰区	430400
衡阳市	石鼓区	430400
衡阳市	蒸湘区	430400
衡阳市	南岳区	430400
衡阳市	衡阳县	430421
衡阳市	衡南县	430422
衡阳市	衡山县	430423
衡阳市	衡东县	430424
衡阳市	祁东县	430426
衡阳市	耒阳市	430481
衡阳市	常宁市	430482
邵阳市	双清区	430500
邵阳市	大祥区	430500
邵阳市	北塔区	430500
邵阳市	新邵县	430522
邵阳市	邵阳县	430523
邵阳市	隆回县	430524
邵阳市	洞口县	430525
邵阳市	绥宁县	430527
邵阳市	新宁县	430528
邵阳市	城步苗族自治县	430529
邵阳市	武冈市	430581
邵阳市	邵东市	430582
岳阳市	岳阳楼区	430600
岳阳市	云溪区	430600
岳阳市	君山区	430600
岳阳市	岳阳县	430621
岳阳市	华容县	430623
岳阳市	湘阴县	430624
岳阳市	平江县	430626
岳阳市	汨罗市	430681
岳阳市	临湘市	430682
常德市	武陵区	430700
常德市	鼎城区	430700
常德市	安乡县	430721
常德市	汉寿县	430722
常德市	澧县	430723
常德市	临澧县	430724
常德市	桃源县	430725
常德市	石门县	430726
常德市	津市市	430781
张家界市	永定区	430800
张家界市	武陵源区	430800
张家界市	慈利县	430821
张家界市	桑植县	430822
益阳市	资阳区	430900
益阳市	赫山区	430900
益阳市	南县	430921
益阳市	桃江县	430922
益阳市	安化县	430923
益阳市	沅江市	430981
郴州市	北湖区	431000
郴州市	苏仙区	431000
郴州市	桂阳县	431021
郴州市	宜章县	431022
郴州市	永兴县	431023
郴州市	嘉禾县	431024
郴州市	临武县	431025
郴州市	汝城县	431026
郴州市	桂东县	431027
郴州市	安仁县	431028
郴州市	资兴市	431081
永州市	零陵区	431100
永州市	冷水滩区	431100
永州市	祁阳县	431121
永州市	东安县	431122
永州市	双牌县	431123
永州市	道县	431124
永州市	江永县	431125
永州市	宁远县	431126
永州市	蓝山县	431127
永州市	新田县	431128
永州市	江华瑶族自治县	431129
怀化市	鹤城区	431200
怀化市	中方县	431221
怀化市	沅陵县	431222
怀化市	辰溪县	431223
怀化市	溆浦县	431224
怀化市	会同县	431225
怀化市	麻阳苗族自治县	431226
怀化市	新晃侗族自治县	431227
怀化市	芷江侗族自治县	431228
怀化市	靖州苗族侗族自治县	431229
怀化市	通道侗族自治县	431230
怀化市	洪江市	431281
娄底市	娄星区	431300
娄底市	双峰县	431321
娄底市	新化县	431322
娄底市	冷水江市	431381
娄底市	涟源市	431382
湘西土家族苗族自治州	吉首市	433100
湘西土家族苗族自治州	泸溪县	433122
湘西土家族苗族自治州	凤凰县	433123
湘西土家族苗族自治州	花垣县	433124
湘西土家族苗族自治州	保靖县	433125
湘西土家族苗族自治州	古丈县	433126
湘西土家族苗族自治州	永顺县	433127
湘西土家族苗族自治州	龙山县	433130
广州市	荔湾区	440100
广州市	越秀区	440100
广州市	海珠区	440100
广州市	天河区	440100
广州市	白云区	440100
广州市	黄埔区	440100
广州市	番禺区	440100
广州市	花都区	440100
广州市	南沙区	440100
广州市	从化区	440100
广州市	增城区	440100
韶关市	武江区	440200
韶关市	浈江区	440200
韶关市	曲江区	440200
韶关市	始兴县	440222
韶关市	仁化县	440224
韶关市	翁源县	440229
韶关市	乳源瑶族自治县	440232
韶关市	新丰县	440233
韶关市	乐昌市	440281
韶关市	南雄市	440282
深圳市	罗湖区	440300
深圳市	福田区	440300
深圳市	南山区	440300
深圳市	宝安区	440300
深圳市	龙岗区	440300
深圳市	盐田区	440300
深圳市	龙华区	440300
深圳市	坪山区	440300
深圳市	光明区	440300
珠海市	香洲区	440400
珠海市	斗门区	440400
珠海市	金湾区	440400
汕头市	龙湖区	440500
汕头市	金平区	440500
汕头市	濠江区	440500
汕头市	潮阳区	440500
汕头市	潮南区	440500
汕头市	澄海区	440500
汕头市	南澳县	440523
佛山市	禅城区	440600
佛山市	南海区	440600
佛山市	顺德区	440600
佛山市	三水区	440600
佛山市	高明区	440600
江门市	蓬江区	440700
江门市	江海区	440700
江门市	新会区	440700
江门市	台山市	440781
江门市	开平市	440783
江门市	鹤山市	440784
江门市	恩平市	440785
湛江市	赤坎区	440800
湛江市	霞山区	440800
湛江市	坡头区	440800
湛江市	麻章区	440800
湛江市	遂溪县	440823
湛江市	徐闻县	440825
湛江市	廉江市	440881
湛江市	雷州市	440882
湛江市	吴川市	440883
茂名市	茂南区	440900
茂名市	电白区	440900
茂名市	高州市	440981
茂名市	化州市	440982
茂名市	信宜市	440983
肇庆市	端州区	441200
肇庆市	鼎湖区	441200
肇庆市	高要区	441200
肇庆市	广宁县	441223
肇庆市	怀集县	441224
肇庆市	封开县	441225
肇庆市	德庆县	441226
肇庆市	四会市	441284
惠州市	惠城区	441300
惠州市	惠阳区	441300
惠州市	博罗县	441322
惠州市	惠东县	441323
惠州市	龙门县	441324
梅州市	梅江区	441400
梅州市	梅县区	441400
梅州市	大埔县	441422
梅州市	丰顺县	441423
梅州市	五华县	441424
梅州市	平远县	441426
梅州市	蕉岭县	441427
梅州市	兴宁市	441481
汕尾市	城区	441500
汕尾市	海丰县	441521
汕尾市	陆河县	441523
汕尾市	陆丰市	441581
河源市	源城区	441600
河源市	紫金县	441621
河源市	龙川县	441622
河源市	连平县	441623
河源市	和平县	441624
河源市	东源县	441625
阳江市	江城区	441700
阳江市	阳东区	441700
阳江市	阳西县	441721
阳江市	阳春市	441781
清远市	清城区	441800
清远市	清新区	441800
清远市	佛冈县	441821
清远市	阳山县	441823
清远市	连山壮族瑶族自治县	441825
清远市	连南瑶族自治县	441826
清远市	英德市	441881
清远市	连州市	441882
东莞市	东莞市	441900
中山市	中山市	442000
潮州市	湘桥区	445100
潮州市	潮安区	445100
潮州市	饶平县	445122
揭阳市	榕城区	445200
揭阳市	揭东区	445200
揭阳市	揭西县	445222
揭阳市	惠来县	445224
揭阳市	普宁市	445281
云浮市	云城区	445300
云浮市	云安区	445300
云浮市	新兴县	445321
云浮市	郁南县	445322
云浮市	罗定市	445381
南宁市	兴宁区	450100
南宁市	青秀区	450100
南宁市	江南区	450100
南宁市	西乡塘区	450100
南宁市	良庆区	450100
南宁市	邕宁区	450100
南宁市	武鸣区	450100
南宁市	隆安县	450123
南宁市	马山县	450124
南宁市	上林县	450125
南宁市	宾阳县	450126
南宁市	横县	450127
柳州市	城中区	450200
柳州市	鱼峰区	450200
柳州市	柳南区	450200
柳州市	柳北区	450200
柳州市	柳江区	450200
柳州市	柳城县	450222
柳州市	鹿寨县	450223
柳州市	融安县	450224
柳州市	融水苗族自治县	450225
柳州市	三江侗族自治县	450226
桂林市	秀峰区	450300
桂林市	叠彩区	450300
桂林市	象山区	450300
桂林市	七星区	450300
桂林市	雁山区	450300
桂林市	临桂区	450300
桂林市	阳朔县	450321
桂林市	灵川县	450323
桂林市	全州县	450324
桂林市	兴安县	450325
桂林市	永福县	450326
桂林市	灌阳县	450327
桂林市	龙胜各族自治县	450328
桂林市	资源县	450329
桂林市	平乐县	450330
桂林市	恭城瑶族自治县	450332
桂林市	荔浦市	450381
梧州市	万秀区	450400
梧州市	长洲区	450400
梧州市	龙圩区	450400
梧州市	苍梧县	450421
梧州市	藤县	450422
梧州市	蒙山县	450423
梧州市	岑溪市	450481
北海市	海城区	450500
北海市	银海区	450500
北海市	铁山港区	450500
北海市	合浦县	450521
防城港市	港口区	450600
防城港市	防城区	450600
防城港市	上思县	450621
防城港市	东兴市	450681
钦州市	钦南区	450700
钦州市	钦北区	450700
钦州市	灵山县	450721
钦州市	浦北县	450722
贵港市	港北区	450800
贵港市	港南区	450800
贵港市	覃塘区	450800
贵港市	平南县	450821
贵港市	桂平市	450881
玉林市	玉州区	450900
玉林市	福绵区	450900
玉林市	容县	450921
玉林市	陆川县	450922
玉林市	博白县	450923
玉林市	兴业县	450924
玉林市	北流市	450981
百色市	右江区	451000
百色市	田阳区	451021
百色市	田东县	451022
百色市	平果县	451023
百色市	德保县	451024
百色市	那坡县	451026
百色市	凌云县	451027
百色市	乐业县	451028
百色市	田林县	451029
百色市	西林县	451030
百色市	隆林各族自治县	451031
百色市	靖西市	451081
贺州市	八步区	451100
贺州市	平桂区	451100
贺州市	昭平县	451121
贺州市	钟山县	451122
贺州市	富川瑶族自治县	451123
河池市	金城江区	451200
河池市	宜州区	451200
河池市	南丹县	451221
河池市	天峨县	451222
河池市	凤山县	451223
河池市	东兰县	451224
河池市	罗城仫佬族自治县	451225
河池市	环江毛南族自治县	451226
河池市	巴马瑶族自治县	451227
河池市	都安瑶族自治县	451228
河池市	大化瑶族自治县	451229
来宾市	兴宾区	451300
来宾市	忻城县	451321
来宾市	象州县	451322
来宾市	武宣县	451323
来宾市	金秀瑶族自治县	451324
来宾市	合山市	451381
崇左市	江州区	451400
崇左市	扶绥县	451421
崇左市	宁明县	451422
崇左市	龙州县	451423
崇左市	大新县	451424
崇左市	天等县	451425
崇左市	凭祥市	451481
海口市	秀英区	460100
海口市	龙华区	460100
海口市	琼山区	460100
海口市	美兰区	460100
三亚市	海棠区	460200
三亚市	吉阳区	460200
三亚市	天涯区	460200
三亚市	崖州区	460200
三沙市	西沙群岛	460300
三沙市	南沙群岛	460300
儋州市	儋州市	460400
五指山市	五指山市	469001
琼海市	琼海市	469002
文昌市	文昌市	469005
万宁市	万宁市	469006
东方市	东方市	469007
定安县	定安县	469021
屯昌县	屯昌县	469022
澄迈县	澄迈县	469023
临高县	临高县	469024
白沙黎族自治县	白沙黎族自治县	469025
昌江黎族自治县	昌江黎族自治县	469026
乐东黎族自治县	乐东黎族自治县	469027
陵水黎族自治县	陵水黎族自治县	469028
保亭黎族苗族自治县	保亭黎族苗族自治县	469029
琼中黎族苗族自治县	琼中黎族苗族自治县	469030
重庆市	万州区	500100
重庆市	涪陵区	500100
重庆市	渝中区	500100
重庆市	大渡口区	500100
重庆市	江北区	500100
重庆市	沙坪坝区	500100
重庆市	九龙坡区	500100
重庆市	南岸区	500100
重庆市	北碚区	500100
重庆市	綦江区	500100
重庆市	大足区	500100
重庆市	渝北区	500100
重庆市	巴南区	500100
重庆市	黔江区	500100
重庆市	长寿区	500100
重庆市	江津区	500100
重庆市	合川区	500100
重庆市	永川区	500100
重庆市	南川区	500100
重庆市	璧山区	500100
重庆市	铜梁区	500151
重庆市	潼南区	500152
重庆市	荣昌区	500153
重庆市	开州区	500154
重庆市	梁平区	500155
重庆市	武隆区	500156
重庆市	城口县	500229
重庆市	丰都县	500230
重庆市	垫江县	500231
重庆市	忠县	500233
重庆市	云阳县	500235
重庆市	奉节县	500236
重庆市	巫山县	500237
重庆市	巫溪县	500238
重庆市	石柱土家族自治县	500240
重庆市	秀山土家族苗族自治县	500241
重庆市	酉阳土家族苗族自治县	500242
重庆市	彭水苗族土家族自治县	500243
成都市	锦江区	510100
成都市	青羊区	510100
成都市	金牛区	510100
成都市	武侯区	510100
成都市	成华区	510100
成都市	龙泉驿区	510100
成都市	青白江区	510100
成都市	新都区	510100
成都市	温江区	510100
成都市	双流区	510100
成都市	郫都区	510100
成都市	金堂县	510121
成都市	大邑县	510129
成都市	蒲江县	510131
成都市	新津县	510132
成都市	都江堰市	510181
成都市	彭州市	510182
成都市	邛崃市	510183
成都市	崇州市	510184
成都市	简阳市	510185
自贡市	自流井区	510300
自贡市	贡井区	510300
自贡市	大安区	510300
自贡市	沿滩区	510300
自贡市	荣县	510321
自贡市	富顺县	510322
攀枝花市	东区	510400
攀枝花市	西区	510400
攀枝花市	仁和区	510400
攀枝花市	米易县	510421
攀枝花市	盐边县	510422
泸州市	江阳区	510500
泸州市	纳溪区	510500
泸州市	龙马潭区	510500
泸州市	泸县	510521
泸州市	合江县	510522
泸州市	叙永县	510524
泸州市	古蔺县	510525
德阳市	旌阳区	510600
德阳市	罗江区	510600
德阳市	中江县	510623
德阳市	广汉市	510681
德阳市	什邡市	510682
德阳市	绵竹市	510683
绵阳市	涪城区	510700
绵阳市	游仙区	510700
绵阳市	安州区	510700
绵阳市	三台县	510722
绵阳市	盐亭县	510723
绵阳市	梓潼县	510725
绵阳市	北川羌族自治县	510726
绵阳市	平武县	510727
绵阳市	江油市	510781
广元市	利州区	510800
广元市	昭化区	510800
广元市	朝天区	510800
广元市	旺苍县	510821
广元市	青川县	510822
广元市	剑阁县	510823
广元市	苍溪县	510824
遂宁市	船山区	510900
遂宁市	安居区	510900
遂宁市	蓬溪县	510921
遂宁市	大英县	510923
遂宁市	射洪市	510981
内江市	市中区	511000
内江市	东兴区	511000
内江市	威远县	511024
内江市	资中县	511025
内江市	隆昌市	511083
乐山市	市中区	511100
乐山市	沙湾区	511100
乐山市	五通桥区	511100
乐山市	金口河区	511100
乐山市	犍为县	511123
乐山市	井研县	511124
乐山市	夹江县	511126
乐山市	沐川县	511129
乐山市	峨边彝族自治县	511132
乐山市	马边彝族自治县	511133
乐山市	峨眉山市	511181
南充市	顺庆区	511300
南充市	高坪区	511300
南充市	嘉陵区	511300
南充市	南部县	511321
南充市	营山县	511322
南充市	蓬安县	511323
南充市	仪陇县	511324
南充市	西充县	511325
南充市	阆中市	511381
眉山市	东坡区	511400
眉山市	彭山区	511400
眉山市	仁寿县	511421
眉山市	洪雅县	511423
眉山市	丹棱县	511424
眉山市	青神县	511425
宜宾市	翠屏区	511500
宜宾市	南溪区	511500
宜宾市	叙州区	511500
宜宾市	江安县	511523
宜宾市	长宁县	511524
宜宾市	高县	511525
宜宾市	珙县	511526
宜宾市	筠连县	511527
宜宾市	兴文县	511528
宜宾市	屏山县	511529
广安市	广安区	511600
广安市	前锋区	511600
广安市	岳池县	511621
广安市	武胜县	511622
广安市	邻水县	511623
广安市	华蓥市	511681
达州市	通川区	511700
达州市	达川区	511700
达州市	宣汉县	511722
达州市	开江县	511723
达州市	大竹县	511724
达州市	渠县	511725
达州市	万源市	511781
雅安市	雨城区	511800
雅安市	名山区	511800
雅安市	荥经县	511822
雅安市	汉源县	511823
雅安市	石棉县	511824
雅安市	天全县	511825
雅安市	芦山县	511826
雅安市	宝兴县	511827
巴中市	巴州区	511900
巴中市	恩阳区	511900
巴中市	通江县	511921
巴中市	南江县	511922
巴中市	平昌县	511923
资阳市	雁江区	512000
资阳市	安岳县	512021
资阳市	乐至县	512022
阿坝藏族羌族自治州	马尔康市	513200
阿坝藏族羌族自治州	汶川县	513221
阿坝藏族羌族自治州	理县	513222
阿坝藏族羌族自治州	茂县	513223
阿坝藏族羌族自治州	松潘县	513224
阿坝藏族羌族自治州	九寨沟县	513225
阿坝藏族羌族自治州	金川县	513226
阿坝藏族羌族自治州	小金县	513227
阿坝藏族羌族自治州	黑水县	513228
阿坝藏族羌族自治州	壤塘县	513230
阿坝藏族羌族自治州	阿坝县	513231
阿坝藏族羌族自治州	若尔盖县	513232
阿坝藏族羌族自治州	红原县	513233
甘孜藏族自治州	康定市	513300
甘孜藏族自治州	泸定县	513322
甘孜藏族自治州	丹巴县	513323
甘孜藏族自治州	九龙县	513324
甘孜藏族自治州	雅江县	513325
甘孜藏族自治州	道孚县	513326
甘孜藏族自治州	炉霍县	513327
甘孜藏族自治州	甘孜县	513328
甘孜藏族自治州	新龙县	513329
甘孜藏族自治州	德格县	513330
甘孜藏族自治州	白玉县	513331
甘孜藏族自治州	石渠县	513332
甘孜藏族自治州	色达县	513333
甘孜藏族自治州	理塘县	513334
甘孜藏族自治州	巴塘县	513335
甘孜藏族自治州	乡城县	513336
甘孜藏族自治州	稻城县	513337
甘孜藏族自治州	得荣县	513338
凉山彝族自治州	西昌市	513400
凉山彝族自治州	木里藏族自治县	513422
凉山彝族自治州	盐源县	513423
凉山彝族自治州	德昌县	513424
凉山彝族自治州	会理县	513425
凉山彝族自治州	会东县	513426
凉山彝族自治州	宁南县	513427
凉山彝族自治州	普格县	513428
凉山彝族自治州	布拖县	513429
凉山彝族自治州	金阳县	513430
凉山彝族自治州	昭觉县	513431
凉山彝族自治州	喜德县	513432
凉山彝族自治州	冕宁县	513433
凉山彝族自治州	越西县	513434
凉山彝族自治州	甘洛县	513435
凉山彝族自治州	美姑县	513436
凉山彝族自治州	雷波县	513437
贵阳市	南明区	520100
贵阳市	云岩区	520100
贵阳市	花溪区	520100
贵阳市	乌当区	520100
贵阳市	白云区	520100
贵阳市	观山湖区	520100
贵阳市	开阳县	520121
贵阳市	息烽县	520122
贵阳市	修文县	520123
贵阳市	清镇市	520181
六盘水市	钟山区	520200
六盘水市	六枝特区	520200
六盘水市	水城县	520221
六盘水市	盘州市	520281
遵义市	红花岗区	520300
遵义市	汇川区	520300
遵义市	播州区	520300
遵义市	桐梓县	520322
遵义市	绥阳县	520323
遵义市	正安县	520324
遵义市	道真仡佬族苗族自治县	520325
遵义市	务川仡佬族苗族自治县	520326
遵义市	凤冈县	520327
遵义市	湄潭县	520328
遵义市	余庆县	520329
遵义市	习水县	520330
遵义市	赤水市	520381
遵义市	仁怀市	520382
安顺市	西秀区	520400
安顺市	平坝区	520400
安顺市	普定县	520422
安顺市	镇宁布依族苗族自治县	520423
安顺市	关岭布依族苗族自治县	520424
安顺市	紫云苗族布依族自治县	520425
毕节市	七星关区	520500
毕节市	大方县	520521
毕节市	黔西县	520522
毕节市	金沙县	520523
毕节市	织金县	520524
毕节市	纳雍县	520525
毕节市	威宁彝族回族苗族自治县	520526
毕节市	赫章县	520527
铜仁市	碧江区	520600
铜仁市	万山区	520600
铜仁市	江口县	520621
铜仁市	玉屏侗族自治县	520622
铜仁市	石阡县	520623
铜仁市	思南县	520624
铜仁市	印江土家族苗族自治县	520625
铜仁市	德江县	520626
铜仁市	沿河土家族自治县	520627
铜仁市	松桃苗族自治县	520628
黔西南布依族苗族自治州	兴义市	522300
黔西南布依族苗族自治州	兴仁市	522300
黔西南布依族苗族自治州	普安县	522323
黔西南布依族苗族自治州	晴隆县	522324
黔西南布依族苗族自治州	贞丰县	522325
黔西南布依族苗族自治州	望谟县	522326
黔西南布依族苗族自治州	册亨县	522327
黔西南布依族苗族自治州	安龙县	522328
黔东南苗族侗族自治州	凯里市	522600
黔东南苗族侗族自治州	黄平县	522622
黔东南苗族侗族自治州	施秉县	522623
黔东南苗族侗族自治州	三穗县	522624
黔东南苗族侗族自治州	镇远县	522625
黔东南苗族侗族自治州	岑巩县	522626
黔东南苗族侗族自治州	天柱县	522627
黔东南苗族侗族自治州	锦屏县	522628
黔东南苗族侗族自治州	剑河县	522629
黔东南苗族侗族自治州	台江县	522630
黔东南苗族侗族自治州	黎平县	522631
黔东南苗族侗族自治州	榕江县	522632
黔东南苗族侗族自治州	从江县	522633
黔东南苗族侗族自治州	雷山县	522634
黔东南苗族侗族自治州	麻江县	522635
黔东南苗族侗族自治州	丹寨县	522636
黔南布依族苗族自治州	都匀市	522700
黔南布依族苗族自治州	福泉市	522700
黔南布依族苗族自治州	荔波县	522722
黔南布依族苗族自治州	贵定县	522723
黔南布依族苗族自治州	瓮安县	522725
黔南布依族苗族自治州	独山县	522726
黔南布依族苗族自治州	平塘县	522727
黔南布依族苗族自治州	罗甸县	522728
黔南布依族苗族自治州	长顺县	522729
黔南布依族苗族自治州	龙里县	522730
黔南布依族苗族自治州	惠水县	522731
黔南布依族苗族自治州	三都水族自治县	522732
昆明市	五华区	530100
昆明市	盘龙区	530100
昆明市	官渡区	530100
昆明市	西山区	530100
昆明市	东川区	530100
昆明市	呈贡区	530100
昆明市	晋宁区	530100
昆明市	富民县	530124
昆明市	宜良县	530125
昆明市	石林彝族自治县	530126
昆明市	嵩明县	530127
昆明市	禄劝彝族苗族自治县	530128
昆明市	寻甸回族彝族自治县	530129
昆明市	安宁市	530181
曲靖市	麒麟区	530300
曲靖市	沾益区	530300
曲靖市	马龙区	530300
曲靖市	陆良县	530322
曲靖市	师宗县	530323
曲靖市	罗平县	530324
曲靖市	富源县	530325
曲靖市	会泽县	530326
曲靖市	宣威市	530381
玉溪市	红塔区	530400
玉溪市	江川区	530400
玉溪市	澄江县	530422
玉溪市	通海县	530423
玉溪市	华宁县	530424
玉溪市	易门县	530425
玉溪市	峨山彝族自治县	530426
玉溪市	新平彝族傣族自治县	530427
